round,node_id,battery_level_after,energy_consumed
95,node_10,0.8309166503080891,0.0017612848926240707
96,node_10,0.6090708494281709,0.004030197428575558
97,node_10,0.7627459365317509,0.002420959831308664
98,node_10,0.5591989508408282,0.004452535850092644
99,node_10,0.6572435869952427,0.0034275641300475735
100,node_10,0.607404807963605,0.003887081109271238
101,node_10,0.8864983512774132,0.001112761261986145
102,node_10,0.6569198947211949,0.0033308748085320887
103,node_10,0.5590628761923924,0.004239780036611612
104,node_10,0.8484301443886363,0.0014435224343939401
105,node_10,0.47670910341257,0.004936706571579528
106,node_10,0.5199257068326486,0.004486675637078051
107,node_10,0.5676595077718718,0.004003152705816002
108,node_10,0.5952497747807692,0.0037133048185250526
109,node_10,0.4703130523750183,0.004815335887499834
110,node_10,0.8313663319523495,0.0015192222346635175
111,node_10,0.5979114936900275,0.0035900759491961833
112,node_10,0.8442932884191084,0.0013779355007158545
113,node_10,0.5215077237300694,0.004197300669034479
114,node_10,0.7919599962653541,0.0018090435107360517
115,node_10,0.8790246194570053,0.0010428912115775404
116,node_10,0.6963515233012695,0.002595286125630175
117,node_10,0.49334958822348063,0.00429364755742813
118,node_10,0.6435121291809793,0.0029956963934371487
119,node_10,0.4283035341810185,0.004764137215158179
120,node_10,0.7893890737981054,0.0017405861669578062
121,node_10,0.2072701134297743,0.006497785955493653
122,node_10,0.6123238612311033,0.003151838526576396
123,node_10,0.830191196713326,0.0013694258329570485
124,node_10,0.7378961974698777,0.002096830420240979
125,node_10,0.3804662687095812,0.0049169343753207835
126,node_10,0.6836548339442801,0.0024909068193363776
127,node_10,0.42304100173116277,0.004507492173975291
128,node_10,0.0910587877850112,0.007046055908643324
129,node_10,0.3641139806679343,0.004891430917938967
130,node_10,0.6077911210339669,0.002993960908137657
131,node_10,0.5333598309769498,0.0035351527956291678
132,node_10,0.14861086520068334,0.0064014220661602755
133,node_10,0.547114923885408,0.0033797393739894922
134,node_10,0.7525002569561905,0.001833331429954144
135,node_10,0.47682345410038274,0.0038468863669089506
136,node_10,0.399522069927443,0.004383050584471219
137,node_10,0.3585384309416483,0.004648272239553273
138,node_10,0.4159796929651508,0.004201584942696757
139,node_10,0.3242097983596839,0.004827072868859401
140,node_10,0.6729358584759276,0.002319603840596258
141,node_10,0.3997088585531813,0.004227402404555061
142,node_10,0.6680922819330146,0.0023210329934754224
143,node_10,0.6061725108498248,0.002734913119098439
144,node_10,0.5628286566826574,0.0030149747814989148
145,node_10,0.3755375362066591,0.004277140162968088
146,node_10,0.7935385945995054,0.00140449935646595
147,node_10,0.7808109500959466,0.0014810070939463072
148,node_10,0.2860737881055634,0.004791451086539843
149,node_10,0.5185537198791947,0.003209641867472035
150,node_10,0.25142375589867483,0.004957458570207451
151,node_10,0.4753577503152371,0.003451593747926072
152,node_10,0.7049309611524164,0.001928555809461331
153,node_10,0.3780982579907153,0.00403832300006029
154,node_10,0.7612563790903208,0.0015402814252237361
155,node_10,0.6202105944462649,0.002434547471498302
156,node_10,0.40468130143678427,0.003791838844351693
157,node_10,0.22967217635259363,0.00487549255473042
158,node_10,0.5153674551933944,0.003048003426456639
159,node_10,0.5812450188398999,0.002617218632250626
160,node_10,0.6891552541265772,0.0019307127072883405
161,node_10,0.5133064321816845,0.0030042812828291084
162,node_10,0.06802694364557837,0.005717626112603813
163,node_10,0.48656341135614,0.0031307109063649996
164,node_10,0.41752771258906973,0.003530135075217759
165,node_10,0.44505512204172815,0.003343041433483565
166,node_10,0.40558453780636505,0.0035593740251115866
167,node_10,0.16129611758601659,0.004992285014368949
168,node_10,0.4541308384563555,0.00322999503871979
169,node_10,0.3666168042385217,0.0037257835044792837
170,node_10,0.6840832868231052,0.0018474661589292095
171,node_10,0.7254821221327841,0.0015960341736466046
172,node_10,0.11972652473189349,0.005088285984208708
173,node_10,0.43786035432701353,0.003230687618810267
174,node_10,0.5842119167572322,0.002375931904244388
175,node_10,0.5033419586355801,0.0028219206895705676
176,node_10,0.4350540167180086,0.0031917852162824376
177,node_10,0.3417835661876061,0.0036978451337774942
178,node_10,0.442421435737518,0.003114964046159117
179,node_10,0.5926256245147983,0.0022631909749177876
180,node_10,0.35628064704578244,0.003556460513559213
181,node_10,0.27547974776857476,0.003980880506766073
182,node_10,0.14115225565103817,0.004693157072945146
183,node_10,0.0,0.007140384134734953
184,node_10,0.4065975967706321,0.003207580557996583
185,node_10,0.0,0.00770617361587063
186,node_10,0.6505691447232798,0.0018686141993407498
187,node_10,0.7796132954178149,0.0011722697052243887
188,node_10,0.17740227660954466,0.004352368906827806
189,node_10,0.6940479196831709,0.0016102741069306795
190,node_10,0.7980233375838903,0.0010574694367335585
191,node_10,0.25275505138537946,0.003891900774034482
192,node_10,0.0,0.006920339358758079
193,node_10,0.5799694423504383,0.002165105967265782
194,node_10,0.13644799851335665,0.004428471802495607
195,node_10,0.07194185396421016,0.004734990540998928
196,node_10,0.09310663959731313,0.004603519595952725
197,node_10,0.22162499800460678,0.003931186878764612
198,node_10,0.7863934983425416,0.0010733995058163739
199,node_10,0.7844538620732017,0.0010777306896339917
200,node_10,0.7007538034892926,0.001488787047316952
201,node_10,0.1592305590797891,0.004162224955050549
202,node_10,0.40313723350647623,0.0029402106723818906
203,node_10,0.665272920413235,0.0016408190175821815
204,node_10,0.5495441051047205,0.002197345828757461
205,node_10,0.33397007293556846,0.0032331549857496675
206,node_10,0.031003237841046083,0.004681143778545671
207,node_10,0.38985224806044916,0.002933402653555533
208,node_10,0.5188669673562623,0.002302071926525061
209,node_10,0.3325798028815191,0.003178191414849909
210,node_10,0.5267214226761973,0.002243026432814231
211,node_10,0.0,0.005370435962226546
212,node_10,0.3453587571107525,0.0030734330652077346
213,node_10,0.5288187551051808,0.00220178151820009
214,node_10,0.7071817890093847,0.0013619451673982108
215,node_10,0.4585267051126428,0.0025068208096636906
216,node_10,0.15043505416749103,0.0039150458333295345
217,node_10,0.056900358163843534,0.004326145146037415
218,node_10,0.7527035242861547,0.0011292076516613938
219,node_10,0.22064731086458822,0.0035425122233427807
220,node_10,0.11896013337156597,0.00398660573135038
221,node_10,0.19234628025307998,0.00363807981867982
222,node_10,0.2640235503440034,0.0033003428235694916
223,node_10,0.0,0.007826425223719373
224,node_10,0.11901673621255293,0.003915481172388654
225,node_10,0.546747467565635,0.0020055421789131195
226,node_10,0.0,0.004859458397621199
227,node_10,0.3098368699623226,0.0030270312720950764
228,node_10,0.2404639260025735,0.0033167514148359236
229,node_10,0.3568183944039677,0.00279644176346101
230,node_10,0.6882904586431593,0.001349391953925717
231,node_10,0.0,0.004578481076272269
232,node_10,0.0,0.006494128012577445
233,node_10,0.6629507942748744,0.0014403812210475454
234,node_10,0.032396114396996745,0.004117463342991503
235,node_10,0.0,0.004807535223044522
236,node_10,0.1058371304732455,0.003772839111927234
237,node_10,0.0,0.004699074745743607
238,node_10,0.0,0.004619586445892505
239,node_10,0.635042949877438,0.0015206543755106748
240,node_10,0.7565943827288006,0.0010099818144033166
241,node_10,0.5040821368994953,0.0020492473681839036
242,node_10,0.08488223486118518,0.0037659167289663164
243,node_10,0.0,0.004713437811354548
244,node_10,0.5875142807270026,0.0016836151807061118
245,node_10,0.16325098945906347,0.003401418742036327
246,node_10,0.5567232924507378,0.001794642540685272
247,node_10,0.6297396979277117,0.0014929850890011624
248,node_10,0.7195666891349117,0.0011262381962453345
249,node_10,0.5514713096145859,0.0017941147615416564
250,node_10,0.0,0.005958253472588927
251,node_10,0.0,0.008364473265869674
252,node_10,0.3477888297260958,0.002577909763928475
253,node_10,0.5670859760482616,0.0017043859210698364
254,node_10,0.6321821330205222,0.0014424230077626579
255,node_10,0.0,0.0055032830865240825
256,node_10,0.0,0.004269798057905203
257,node_10,0.2375765449493712,0.0029551296707388715
258,node_10,0.616302106795682,0.0014814590471209188
259,node_10,0.0,0.004385764833933395
260,node_10,0.0,0.004271550968514997
261,node_10,0.030429774305645085,0.0037006497163906676
262,node_10,0.3630891859056373,0.002421714122031797
263,node_10,0.46411660884628647,0.002029861330127703
264,node_10,0.4373780683041423,0.0021231016290409726
265,node_10,0.3915389848011398,0.0022874474255596246
266,node_10,0.32600573695401747,0.002524323082569223
267,node_10,0.5441879002566912,0.001700791416952645
268,node_10,0.60741486939535,0.0014594242773407064
269,node_10,0.06316870971872535,0.0034697455195602765
270,node_10,0.4977048524273293,0.0018534876294194489
271,node_10,0.0,0.004453224667911792
272,node_10,0.7060220978837217,0.0010768421322940593
273,node_10,0.6673659639348013,0.00121399283235474
274,node_10,0.0544176878212308,0.0034384811351955242
275,node_10,0.24928823581316528,0.002719970160097227
276,node_10,0.6225881241140019,0.0013624977468808597
277,node_10,0.026286019770311975,0.003502568274207511
278,node_10,0.09315954399863635,0.003250324215058651
279,node_10,0.7003409563346904,0.0010702108702332486
280,node_10,0.0,0.0035939333674805114
281,node_10,0.511030945481894,0.0017339328174400923
282,node_10,0.6530296148734436,0.0012260437636980792
283,node_10,0.08663666629374511,0.003216068076430475
284,node_10,0.0,0.004581902423009576
285,node_10,0.0,0.004922616766250155
286,node_10,0.0,0.004089278773495011
287,node_10,0.0,0.004469135543556448
288,node_10,0.27825459351123183,0.002497388949788125
289,node_10,0.1419992048688299,0.0029586234314867934
290,node_10,0.34476313295732464,0.0022516730826208776
291,node_10,0.0,0.0038007468840477276
292,node_10,0.6041435519107456,0.0013510458979155437
293,node_10,0.0,0.004172050899517461
294,node_10,0.0,0.0036503526435182013
295,node_10,0.0,0.004644117773355124
296,node_10,0.0,0.004387068798106655
297,node_10,0.0,0.0035345297490644535
298,node_10,0.0,0.004314647217817678
299,node_10,0.07200688754434792,0.0030933103748521738
300,node_10,0.0,0.004379314499818327
301,node_10,0.0,0.0039363036627745145
302,node_10,0.050380062580081986,0.00313405919940567
303,node_10,0.5034956098371652,0.0016332381255356404
304,node_10,0.40235364797601714,0.001959496236144206
305,node_10,0.0,0.0033891639982448246
306,node_10,0.0825233733213867,0.002988523213936851
307,node_10,0.0,0.004935894232729496
308,node_10,0.6585688570650412,0.0011049551551293164
309,node_10,0.0,0.0071288564740130365
310,node_10,0.0,0.003587706791862742
311,node_10,0.0,0.007037838955739977
312,node_10,0.6745761446318139,0.0010396928286523516
313,node_10,0.0,0.004006254527107638
314,node_10,0.25449070966138343,0.002366696159805132
315,node_10,0.0,0.007808448950809051
316,node_10,0.0,0.004768785355342919
317,node_10,0.4111079475981757,0.0018518618000057368
318,node_10,0.0720419197438038,0.002908959499235725
319,node_10,0.0,0.0036746523592467496
320,node_10,0.2279129256647372,0.002405255683287423
321,node_10,0.5731670292728698,0.001325568232071833
322,node_10,0.0,0.007600123026193901
323,node_10,0.0,0.0042788464910133005
324,node_10,0.6581820400420373,0.001051747569101424
325,node_10,0.2278845451248963,0.002368452315567803
326,node_10,0.0,0.00485060856090971
327,node_10,0.2823741039547397,0.0021878838294062813
328,node_10,0.0,0.003962376797904748
329,node_10,0.1698763283894188,0.002515526277607822
330,node_10,0.0,0.004884295993063288
331,node_10,0.0,0.004584226749991939
332,node_10,0.0,0.008846943183995232
333,node_10,0.0,0.004648137468133211
334,node_10,0.0,0.00409888866125831
335,node_10,0.0,0.004605019188411727
336,node_10,0.035479032836526536,0.002862080021256598
337,node_10,0.0,0.004114317816540864
338,node_10,0.0,0.008288167132397104
339,node_10,0.3787984311701671,0.0018270634377348027
340,node_10,0.0,0.0029728593743823745
341,node_10,0.0,0.0030822804274795237
342,node_10,0.20214400790478626,0.0023261107641259875
343,node_10,0.0,0.004073924917149224
344,node_10,0.0,0.0030233634498362362
345,node_10,0.0,0.004638551689226624
346,node_10,0.5899025948805463,0.001181836902361538
347,node_10,0.0,0.004957420060510077
348,node_10,0.0,0.004878361345818403
349,node_10,0.006537605779270206,0.0028384639834877993
350,node_10,0.0,0.0036302195033333555
351,node_10,0.17732083289929312,0.002337156724717917
352,node_10,0.08817158498014199,0.002583083328668153
353,node_10,0.23146624753519884,0.0021709993007480257
354,node_10,0.230721861097542,0.0021669806729646703
355,node_10,0.4969347402825739,0.0014131046621276013
356,node_10,0.5739817043813207,0.0011933285591559644
357,node_10,0.0,0.004004258732529726
358,node_10,0.0,0.004744965348433601
359,node_10,0.0,0.0069313818076481015
360,node_10,0.0,0.004821146455397982
361,node_10,0.0,0.003104834706896064
362,node_10,0.0,0.0033845255525130472
363,node_10,0.0,0.004990010013924788
364,node_10,0.04470579689015863,0.002617244392081757
365,node_10,0.1117453356435848,0.002426925312449222
366,node_10,0.0,0.003831041223301615
367,node_10,0.6141663223986653,0.0010484610804384093
368,node_10,0.0,0.0049357128068064715
369,node_10,0.0,0.00290132685384705
370,node_10,0.0,0.004672912222786428
371,node_10,0.0,0.00478147189924801
372,node_10,0.0,0.0032325709137626213
373,node_10,0.0,0.0031559680363678435
374,node_10,0.0,0.0026754929067814097
375,node_10,0.4410953791043696,0.0014864484598288042
376,node_10,0.0,0.0043440121552345175
377,node_10,0.0,0.006196828992072579
378,node_10,0.0,0.003808257032109146
379,node_10,0.0,0.0033935157727979855
380,node_10,0.0,0.002861356906928204
381,node_10,0.3718632707106535,0.0016443369876684463
382,node_10,0.6128195634060598,0.001010914978052063
383,node_10,0.3895724546799195,0.0015896550659377094
384,node_10,0.5976919666953195,0.0010449559306615077
385,node_10,0.0,0.004204735039459054
386,node_10,0.0,0.005887190520145176
387,node_10,0.0,0.004994615674435511
388,node_10,0.6068439343199159,0.0010106839734706531
389,node_10,0.0,0.003978945716371985
390,node_10,0.10580408848652689,0.0022869460652518493
391,node_10,0.0,0.003644335069075419
392,node_10,0.22044041709054474,0.001983612170253067
393,node_10,0.1199904299890574,0.0022335268274389407
394,node_10,0.0,0.004998625235825355
395,node_10,0.0,0.004899961861074788
396,node_10,0.0,0.0026250828065891374
397,node_10,0.0,0.0029543245799001808
398,node_10,0.0,0.004313304984370983
399,node_10,0.12701702366264644,0.002182457440843384
400,node_10,0.0,0.004417681637525579
401,node_10,0.0,0.006478746190757403
402,node_10,0.14100978550504883,0.0021314893659924346
403,node_10,0.10581002204970069,0.0022133415295799487
404,node_10,0.0,0.004584330242530368
405,node_10,0.0,0.0038980913543156955
406,node_10,0.41046986073512626,0.0014484770006507955
407,node_10,0.0,0.0034378672124258914
408,node_10,0.0,0.004705884818238632
409,node_10,0.0,0.00496206046180085
410,node_10,0.3985392490325518,0.0014634081532054703
411,node_10,0.2875221993092426,0.001729315050220285
412,node_10,0.0,0.003772528700774405
413,node_10,0.4242038855167065,0.0013908118707325928
414,node_10,0.44978600354089526,0.0013258168589376017
415,node_10,0.0,0.00416147289946035
416,node_10,0.33479808530973465,0.0015952084285138259
417,node_10,0.0,0.0032701494701416747
418,node_10,0.0,0.003509106562386057
419,node_10,0.0,0.0027454052958527566
420,node_10,0.0,0.0038011377282771894
421,node_10,0.2733039817026576,0.0017220284793775886
422,node_10,0.47693611486961784,0.001236557648062369
423,node_10,0.0,0.004431068371465634
424,node_10,0.0,0.005991687958191772
425,node_10,0.0,0.002495694770525483
426,node_10,0.20502167001306404,0.0018617759484471567
427,node_10,0.0,0.0027829944922722885
428,node_10,0.0,0.0036114923718806396
429,node_10,0.15175177353574598,0.0019726702941029162
430,node_10,0.0,0.00418663349539935
431,node_10,0.12988519116686503,0.0020141546500767014
432,node_10,0.4721567432569487,0.001219037544441227
433,node_10,0.0,0.0027564032229972437
434,node_10,0.0,0.0047098451209737074
435,node_10,0.0,0.0027678614212455297
436,node_10,0.0,0.004225403903221734
437,node_10,0.43005280930310863,0.0013012492938285192
438,node_10,0.0,0.0042294266198933395
439,node_10,0.0,0.0029324043683756403
440,node_10,0.0,0.0038655462315396465
441,node_10,0.5574570913403203,0.001001228300135022
442,node_10,0.0,0.004068046776073686
443,node_10,0.0,0.005542371006883245
444,node_10,0.0,0.0043898240742534095
445,node_10,0.0,0.004265841013731338
446,node_10,0.0,0.002387653281483589
447,node_10,0.5519137619813934,0.001000192495577247
448,node_10,0.0,0.0032015329412334913
449,node_10,0.0,0.0036586376541563946
450,node_10,0.0,0.0044270555501578525
451,node_10,0.0,0.00463103996496189
452,node_10,0.2369261713712133,0.0016844896879222664
453,node_10,0.0,0.0037265099934391073
454,node_10,0.0,0.008471927192421588
455,node_10,0.10789000319241393,0.0019563815719464608
456,node_10,0.0,0.004227246734992288
457,node_10,0.0,0.0028183844278188803
458,node_10,0.0,0.004668206368161518
459,node_10,0.09337210349242098,0.001970930209799085
460,node_10,0.0,0.004879808191268747
461,node_10,0.0,0.0035694392948671127
462,node_10,0.16595297815238763,0.0018013974553944111
463,node_10,0.0,0.004811550451539439
464,node_10,0.17954202514612916,0.0017644257523739158
465,node_10,0.0,0.0033583371510134017
466,node_10,0.0,0.0021679040346622575
467,node_10,0.0,0.004660399630431451
468,node_10,0.0,0.0027371670777211884
469,node_10,0.0,0.003651983585595603
470,node_10,0.0,0.002656977006084014
471,node_10,0.08359310687215471,0.0019415400278132316
472,node_10,0.0,0.0037457365276101617
473,node_10,0.0,0.0041154945930238504
474,node_10,0.0,0.007055880041467748
475,node_10,0.0,0.0041756176005307635
476,node_10,0.0,0.0028962524966180308
477,node_10,0.0,0.004627784012594656
478,node_10,0.0,0.004199144765840425
479,node_10,0.0,0.003822272808302267
480,node_10,0.4468770377308453,0.001149943788501361
481,node_10,0.0,0.0032617709340604733
482,node_10,0.0,0.002752419158590305
483,node_10,0.0,0.0020871750104947
484,node_10,0.0,0.00267612566833651
485,node_10,0.0,0.004210008135461761
486,node_10,0.32441011375266116,0.0013872482263805725
487,node_10,0.0,0.003115178447214995
488,node_10,0.0,0.0087516485373658
489,node_10,0.0,0.0037251141212591996
490,node_10,0.0,0.0047703608571076465
491,node_10,0.0,0.0030871576449778637
492,node_10,0.0,0.0025367062208176694
493,node_10,0.0,0.0039008015863830152
494,node_10,0.0,0.003856491207310965
495,node_10,0.0,0.003910509162284036
496,node_10,0.1797784122149303,0.0016503452470524541
497,node_10,0.0,0.00867401537265944
498,node_10,0.034792487498712665,0.0019342835921869485
499,node_10,0.0,0.004663826381862712
500,node_10,0.07792415679035336,0.0018404707449294344
501,node_10,0.0,0.0046817864955831425
502,node_10,0.0,0.003347941932027158
503,node_10,0.0,0.0025137523521937986
504,node_10,0.0,0.0037447660019384083
505,node_10,0.0,0.002099540366429598
506,node_10,0.0,0.004418140801206718
507,node_10,0.1644163749178723,0.0016448496556734798
508,node_10,0.0,0.004441413390014783
509,node_10,0.4829243431432695,0.0010138738369739814
510,node_10,0.0,0.0023057977670054774
511,node_10,0.0,0.0027853361028825517
512,node_10,0.0,0.002351568578373842
513,node_10,0.0,0.003467756552192192
514,node_10,0.0,0.0023024580285098497
515,node_10,0.0,0.0034962337711093947
516,node_10,0.0,0.004642064039728026
517,node_10,0.0,0.0030471796668047647
518,node_10,0.0,0.00415705198796514
519,node_10,0.0,0.00207736799899902
520,node_10,0.0,0.003387312885460961
521,node_10,0.0,0.003443288828655706
522,node_10,0.0,0.0042912460583664725
523,node_10,0.20581500706408795,0.0015156202155265498
524,node_10,0.3021378735966096,0.001329261193149315
525,node_10,0.3413931490744436,0.001252104279326153
526,node_10,0.0,0.0036125430911263003
527,node_10,0.0,0.0024865104737536083
528,node_10,0.0,0.0027695564684298273
529,node_10,0.0,0.004708738980240837
530,node_10,0.0,0.004593288078765478
531,node_10,0.0,0.004850291544644772
532,node_10,0.0,0.008597903888156021
533,node_10,0.0,0.004112360895394963
534,node_10,0.2905370758128254,0.001326098923714345
535,node_10,0.0,0.004849046660551597
536,node_10,0.0,0.0025914320729490247
537,node_10,0.2740434288267918,0.0013493616564557774
538,node_10,0.0,0.0025028030976883345
539,node_10,0.0,0.0022307689746122925
540,node_10,0.08482102232850997,0.0016916432119620888
541,node_10,0.0,0.004677579364834714
542,node_10,0.0,0.002191898209386577
543,node_10,0.0,0.004320573460210377
544,node_10,0.0,0.0023966216058714076
545,node_10,0.0,0.0034059718118997656
546,node_10,0.0,0.0028216112141986574
547,node_10,0.0,0.0038661962720931676
548,node_10,0.08857802217789679,0.0016601493220803336
549,node_10,0.0,0.002568626620964915
550,node_10,0.0,0.003289657511891989
551,node_10,0.0,0.003792301474926346
552,node_10,0.1680447212829842,0.0015044399253472257
553,node_10,0.0,0.0030876634827292746
554,node_10,0.0,0.004742477425314629
555,node_10,0.0,0.002636910376336391
556,node_10,0.0,0.0031431865847477763
557,node_10,0.0,0.002957090079904336
558,node_10,0.3207588139066716,0.001215100511794863
559,node_10,0.0,0.0035643451358386338
560,node_10,0.33242295981286885,0.001189976898729289
561,node_10,0.05630082890459287,0.0016791800197427174
562,node_10,0.0,0.002914381514383834
563,node_10,0.0,0.003967037907563855
564,node_10,0.0,0.002482854254582843
565,node_10,0.0,0.0027326328773887897
566,node_10,0.0,0.0037702559660573306
567,node_10,0.011680687275502866,0.0017399987900079176
568,node_10,0.0,0.0020542555567420696
569,node_10,0.0,0.0036340257887695847
570,node_10,0.0,0.002549433958831843
571,node_10,0.0,0.003333670413214343
572,node_10,0.13828414870965888,0.0015038671052187455
573,node_10,0.0,0.0061572553607486475
574,node_10,0.0,0.0021143406913882628
575,node_10,0.0,0.0030912237986892538
576,node_10,0.0,0.0022580494814904524
577,node_10,0.0,0.003969505531490552
578,node_10,0.0,0.008932030776783197
579,node_10,0.0,0.00390601383762785
580,node_10,0.0,0.0020116583779910616
581,node_10,0.29082999975162394,0.0012185051550659383
582,node_10,0.0,0.002403391296208719
583,node_10,0.0,0.004453217145741574
584,node_10,0.0,0.0031023443707972023
585,node_10,0.0,0.002667627860893906
586,node_10,0.0,0.001732493839138071
587,node_10,0.06369740492954312,0.001592351352160641
588,node_10,0.0,0.004560570573919551
589,node_10,0.0,0.0041729587993622735
590,node_10,0.0,0.004269725636855478
591,node_10,0.0,0.004689592109730036
592,node_10,0.0,0.007418241001324851
593,node_10,0.0,0.004284568507594719
594,node_10,0.3368565427339332,0.001114526818934566
595,node_10,0.3006804598068883,0.001173354933209919
596,node_10,0.0,0.0037735501104612483
597,node_10,0.28715561746281104,0.0011920474624367708
598,node_10,0.0,0.002538682499189736
599,node_10,0.0,0.004050671265550568
600,node_10,0.0,0.0033495447630352295
601,node_10,0.3613442886484901,0.0010608898859659633
602,node_10,0.0,0.003200558699301267
603,node_10,0.0,0.004252738680798384
604,node_10,0.09367256542263858,0.0014980618753344817
605,node_10,0.0,0.003181048508987429
606,node_10,0.0,0.004733645718207004
607,node_10,0.0,0.0032883784269126942
608,node_10,0.0,0.004988454536050957
609,node_10,0.0,0.0026337467075682264
610,node_10,0.0,0.0026633362010721187
611,node_10,0.0,0.0029299974994629846
612,node_10,0.0,0.004360705191292016
613,node_10,0.0,0.003888754449902698
614,node_10,0.0,0.002548918318491877
615,node_10,0.0,0.004369816817490059
616,node_10,0.06863595172126369,0.0015095041301114041
617,node_10,0.0,0.001636969576039571
618,node_10,0.0,0.0038434266938651247
619,node_10,0.0,0.0043876936724391805
620,node_10,0.0,0.00417194233325979
621,node_10,0.0,0.003926194730154264
622,node_10,0.0,0.002388562388379104
623,node_10,0.28788557273288207,0.0011412090180562787
624,node_10,0.0,0.0035927182330614937
625,node_10,0.0,0.003512218124601701
626,node_10,0.0,0.0030562098211741905
627,node_10,0.0,0.0019410777513868274
628,node_10,0.0,0.0027398855033268026
629,node_10,0.0,0.0018195489147671017
630,node_10,0.0,0.004920370855437101
631,node_10,0.0,0.0035457801113950287
632,node_10,0.0,0.003260206345161613
633,node_10,0.0,0.00586760184528587
634,node_10,0.0,0.0043079153099361235
635,node_10,0.0,0.002653092709515476
636,node_10,0.0,0.004920249261549138
637,node_10,0.0,0.004597436798704697
638,node_10,0.0,0.004657900424036019
639,node_10,0.0,0.002507799644665558
640,node_10,0.0,0.0028396356878206434
641,node_10,0.0,0.0032093038382833357
642,node_10,0.0,0.0027604636303070946
643,node_10,0.0,0.0040580662441445274
644,node_10,0.0,0.004669860902219216
645,node_10,0.0,0.004635027267733153
646,node_10,0.07608407380044502,0.0014279998859343971
647,node_10,0.011397276280238011,0.0015256214872218549
648,node_10,0.0,0.002332153693594693
649,node_10,0.0,0.004117572216976888
650,node_10,0.0,0.00402219090336544
651,node_10,0.0,0.0028639271281526053
652,node_10,0.10104413127640843,0.0013766552354113194
653,node_10,0.0,0.006223058720444119
654,node_10,0.0,0.002957207895347475
655,node_10,0.0,0.004427551816821428
656,node_10,0.18163286529180422,0.0012456120771814243
657,node_10,0.0,0.004502191489861723
658,node_10,0.0,0.0028322754494752244
659,node_10,0.0,0.0017005625355445992
660,node_10,0.0,0.0018525539014361727
661,node_10,0.0,0.003642915880596697
662,node_10,0.0,0.007146308295927657
663,node_10,0.0,0.003019507205742398
664,node_10,0.0,0.001653456087603642
665,node_10,0.0,0.002646644420679946
666,node_10,0.3083105408611414,0.001037015680867854
667,node_10,0.0,0.0034975710571833697
668,node_10,0.2058702030413191,0.001187040055244665
669,node_10,0.0,0.0019395606638872805
670,node_10,0.0,0.0019805286593380543
671,node_10,0.0,0.005667332410154511
672,node_10,0.0,0.008099912825527562
673,node_10,0.0,0.0033132265977909164
674,node_10,0.0,0.0015925648708895027
675,node_10,0.0,0.0035770914638787073
676,node_10,0.0,0.006029851199292602
677,node_10,0.0,0.0054014290860004005
678,node_10,0.18307163583298347,0.0012031345569470052
679,node_10,0.0,0.003456061659578341
680,node_10,0.0,0.002227063282611806
681,node_10,0.0,0.005030724296340501
682,node_10,0.1716976471117475,0.001212741365868598
683,node_10,0.0,0.0039008926511405416
684,node_10,0.0,0.0022086850532211516
685,node_10,0.0,0.003412217071729927
686,node_10,0.0,0.0018902924451545404
687,node_10,0.0,0.0046165629956172
688,node_10,0.0,0.0017015613398944501
689,node_10,0.0,0.004907892650902077
690,node_10,0.0,0.0021383229561905957
691,node_10,0.0,0.0025372705418334873
692,node_10,0.0,0.004085483115488895
693,node_10,0.0,0.0020998364415876127
694,node_10,0.0,0.0036132608990765867
695,node_10,0.0,0.0033204681321681233
696,node_10,0.0,0.004252421517578107
697,node_10,0.0,0.009150586284157216
698,node_10,0.0,0.004862228343056175
699,node_10,0.0,0.003592442351163888
700,node_10,0.0,0.004046029238706094
701,node_10,0.0,0.003412178277198192
702,node_10,0.0,0.0022491423035570206
703,node_10,0.0,0.0027226707581313606
704,node_10,0.0,0.0017489877957548945
705,node_10,0.0,0.002576374594288269
706,node_10,0.18882830923185823,0.0011473432684132132
707,node_10,0.0,0.0035992893465998706
708,node_10,0.0,0.003853470214256282
709,node_10,0.0,0.004618364063412673
710,node_10,0.0,0.0021606145398398984
711,node_10,0.0,0.0039903124779039
712,node_10,0.0,0.003842116690599848
713,node_10,0.0,0.0049026085255650855
714,node_10,0.0,0.0023013113070565663
715,node_10,0.0,0.0014381464199094852
716,node_10,0.0,0.0045296848339478005
717,node_10,0.0,0.0034822106343795245
718,node_10,0.0,0.004127317100573248
719,node_10,0.0,0.002219252538457742
720,node_10,0.0,0.002459364244953094
721,node_10,0.0,0.00433976321285485
722,node_10,0.0,0.004517074504345872
723,node_10,0.0,0.004143313295561058
724,node_10,0.0,0.004089288180905464
725,node_10,0.0,0.0014299972839689696
726,node_10,0.0,0.0026090984960942584
727,node_10,0.05947433470347119,0.0012919308589238033
728,node_10,0.0,0.0038640545637313745
729,node_10,0.0,0.004042678552670223
730,node_10,0.0,0.0033484134202521497
731,node_10,0.0,0.003443137079218151
732,node_10,0.0,0.003945758568453076
733,node_10,0.0,0.0038019036052861625
734,node_10,0.2329673093054916,0.001043581892101372
735,node_10,0.0,0.0018744733250354365
736,node_10,0.0,0.004409391203810552
737,node_10,0.0,0.004567709912504224
738,node_10,0.0,0.0027886278270870344
739,node_10,0.0,0.0025619137621044267
740,node_10,0.0,0.002726381642390678
741,node_10,0.0,0.0030057629885662115
742,node_10,0.0,0.007225760181149146
