node_id,round,energy_remaining,energy_delta,rolling_avg,is_attacked,anomaly_score,predicted_anomaly
290414,3,0.884008,-0.03377399999999997,0.9164340000000001,False,0.19500410399014578,False
358375,3,0.882102,-0.03266899999999995,0.9135126666666666,False,0.22495645498915715,False
35631,3,0.903161,-0.028266000000000013,0.930949,False,0.21217648135336897,False
337039,3,0.906682,-0.026136000000000048,0.9329646666666666,False,0.28895079083580766,False
267075,3,0.896801,-0.03102500000000008,0.9266416666666667,False,0.1696524055903862,False
29821,3,0.894941,-0.029830000000000023,0.9232046666666666,False,0.1797749013822797,False
294318,3,0.882239,-0.030730000000000035,0.9163326666666668,False,0.2185738055588853,False
39523,3,0.90434,-0.028490999999999933,0.9315700000000001,False,0.20857908124607152,False
77643,3,0.902655,-0.02823399999999998,0.9298556666666666,False,0.2002267003909719,False
237717,3,0.893494,-0.03990199999999999,0.9283040000000001,True,0.3707960379781263,False
5069,3,0.896294,-0.029209999999999958,0.924725,False,0.20052133334352246,False
11028,3,0.901591,-0.028868999999999923,0.9294933333333333,False,0.20443119751394878,False
303657,3,0.895195,-0.03215299999999999,0.9261106666666666,False,0.19020664437367218,False
311699,3,0.897193,-0.030637000000000025,0.9269356666666667,False,0.1647396575614145,False
242357,3,0.883562,-0.035327,0.9167643333333334,False,0.21785728222658124,False
120646,3,0.896385,-0.026799000000000017,0.9227986666666667,False,0.27361555084778927,False
312417,3,0.885259,-0.04104399999999997,0.9213676666666667,True,0.38521993607383226,False
224622,3,0.886301,-0.03256400000000004,0.9183263333333334,False,0.2252723180609263,False
357412,3,0.90429,-0.027765999999999957,0.9310710000000001,False,0.2157429732480656,False
198943,3,0.895815,-0.030630999999999964,0.9254416666666666,False,0.16661723224976357,False
252370,3,0.897446,-0.03022900000000006,0.9269686666666667,False,0.1629802868390482,False
332523,3,0.891902,-0.02962100000000001,0.9203876666666666,False,0.18647920033505144,False
145060,3,0.893775,-0.031244999999999967,0.9239143333333333,False,0.17470885068725817,False
37435,3,0.887385,-0.03755300000000006,0.9216473333333334,True,0.29249108909176486,False
282713,3,0.903051,-0.02789699999999995,0.9303626666666668,False,0.21038599811317021,False
289239,3,0.896991,-0.027823000000000042,0.9255366666666666,False,0.21084643229275823,False
360446,3,0.89866,-0.02959400000000001,0.9273016666666667,False,0.1686649491941257,False
189600,3,0.888362,-0.033069000000000015,0.9201166666666666,False,0.1984929599764014,False
299,3,0.897744,-0.029251000000000027,0.926282,False,0.1786195026738727,False
225332,3,0.895434,-0.03193800000000002,0.9256099999999999,False,0.1856652095412358,False
31778,3,0.89658,-0.029820999999999986,0.9256026666666667,False,0.16889893130626774,False
60517,3,0.8931,-0.03034199999999998,0.9227469999999999,False,0.16133942389681308,False
58654,3,0.908164,-0.027127000000000012,0.934305,False,0.2857578111278077,False
153709,3,0.903047,-0.027486999999999928,0.9300510000000001,False,0.22849865148427312,False
339757,3,0.892359,-0.02824199999999999,0.9228786666666666,False,0.23481577972474987,False
336321,3,0.891274,-0.03210000000000002,0.9219983333333334,False,0.17990426306954915,False
308512,3,0.901078,-0.029501,0.9293239999999999,False,0.18139266833227133,False
210260,3,0.896549,-0.029117999999999977,0.9251963333333334,False,0.20335989400476387,False
50819,3,0.900609,-0.028680999999999957,0.9286006666666666,False,0.21083445259040268,False
37149,3,0.899614,-0.028779,0.9278550000000001,False,0.19878349932160466,False
161225,3,0.901369,-0.02792899999999998,0.928855,False,0.21393585618011715,False
362293,3,0.901385,-0.02781699999999998,0.9286326666666667,False,0.21393585618011715,False
178389,3,0.857961,-0.044439000000000006,0.8983243333333334,True,0.3778958952615384,False
221208,3,0.878303,-0.035482000000000014,0.9126776666666666,False,0.19994138619323096,False
41291,3,0.884312,-0.031555,0.9149949999999999,False,0.2173347914607777,False
365214,3,0.898684,-0.029547999999999908,0.9272,False,0.1686649491941257,False
333281,3,0.897171,-0.02765699999999993,0.9258000000000001,False,0.2085460048150176,False
7737,3,0.882251,-0.032347000000000015,0.9168043333333333,False,0.22089883105325323,False
329588,3,0.885958,-0.03295300000000001,0.9179096666666666,False,0.22822339574405714,False
317105,3,0.883691,-0.033730999999999955,0.9165869999999999,False,0.20134508977776314,False
361689,3,0.88403,-0.03267300000000006,0.9151996666666666,False,0.2228803583461344,False
281131,3,0.881222,-0.039365000000000094,0.917008,True,0.32527518303749847,False
343638,3,0.893107,-0.03150700000000006,0.9232036666666668,False,0.16614584160671012,False
189790,3,0.89854,-0.029356999999999966,0.9273963333333333,False,0.18443820141930806,False
340726,3,0.877379,-0.03561499999999995,0.9116256666666667,False,0.19256365797303082,False
72525,3,0.899601,-0.02896299999999996,0.9279023333333333,False,0.20031470690669045,False
65444,3,0.906607,-0.027268999999999988,0.9328933333333334,False,0.2714644362961467,False
319360,3,0.891046,-0.03752,0.9248676666666666,True,0.29327343110335147,False
358935,3,0.890216,-0.03144199999999997,0.920743,False,0.1499609621210517,False
100448,3,0.902185,-0.02823399999999998,0.9296833333333333,False,0.20180417244508178,False
222075,3,0.895236,-0.03016299999999994,0.9242566666666666,False,0.1777110100213903,False
69369,3,0.895936,-0.030081000000000024,0.925122,False,0.16760248941923192,False
151722,3,0.869926,-0.03398500000000004,0.9027873333333334,False,0.1421488242224322,False
38033,3,0.892453,-0.03162299999999996,0.9226716666666667,False,0.17106939783310413,False
128351,3,0.89353,-0.031484999999999985,0.9238623333333335,False,0.17533541058797525,False
342871,3,0.888786,-0.04143300000000005,0.9252663333333334,True,0.40693418003143006,False
13912,3,0.883637,-0.03456400000000004,0.9170173333333334,False,0.21338212722604885,False
351129,3,0.89373,-0.03751199999999999,0.927293,True,0.29977576587918653,False
297365,3,0.896973,-0.029583999999999944,0.9255333333333334,False,0.16793443884981174,False
240570,3,0.891044,-0.03250200000000003,0.92219,False,0.1957990450943462,False
86317,3,0.896095,-0.030364000000000058,0.9256303333333333,False,0.17394243873215548,False
99561,3,0.899143,-0.029024999999999967,0.9273166666666667,False,0.19704004730483515,False
261740,3,0.890472,-0.030802999999999914,0.920938,False,0.1639894222986475,False
29971,3,0.902955,-0.027651000000000092,0.9297376666666667,False,0.20472110767878265,False
4101,3,0.898974,-0.02980399999999994,0.9272793333333333,False,0.16667266240828832,False
176472,3,0.887221,-0.029770999999999992,0.9197813333333333,False,0.2140726685087299,False
85669,3,0.891548,-0.03134400000000004,0.9219689999999999,False,0.16792902214912137,False
128393,3,0.904401,-0.029038000000000008,0.9318396666666667,False,0.22264347955501143,False
24702,3,0.881014,-0.03103200000000006,0.9112196666666667,False,0.21528946757958714,False
350152,3,0.905103,-0.02803,0.9320623333333332,False,0.22836690180861396,False
235514,3,0.903173,-0.027977999999999947,0.9299626666666666,False,0.2077341007284284,False
213078,3,0.899106,-0.028557000000000055,0.9266869999999999,False,0.19551979125588273,False
285706,3,0.897887,-0.031232999999999955,0.9274796666666667,False,0.16728998623044986,False
360795,3,0.896099,-0.036129999999999995,0.9286573333333333,True,0.2649686925393421,False
105461,3,0.890836,-0.02841500000000008,0.9188036666666667,False,0.27609353346160037,False
266248,3,0.889355,-0.03298500000000004,0.920725,False,0.1898793286231459,False
195779,3,0.895628,-0.030472000000000055,0.925268,False,0.18036100743217595,False
84715,3,0.888811,-0.029962999999999962,0.917849,False,0.22700784615665812,False
131659,3,0.886425,-0.030405999999999933,0.919223,False,0.1985606465778108,False
367955,3,0.897561,-0.029859999999999998,0.9268176666666667,False,0.16067817794804612,False
170017,3,0.887993,-0.032842999999999956,0.9195313333333334,False,0.21992164187505936,False
225994,3,0.891535,-0.03237699999999999,0.9225156666666666,False,0.18859064069415393,False
266161,3,0.893088,-0.03136899999999998,0.9233066666666666,False,0.164022503558574,False
83876,3,0.882863,-0.03213100000000002,0.916268,False,0.1940570798719332,False
29327,3,0.893427,-0.031671000000000005,0.9237486666666667,False,0.18178973800779832,False
247815,3,0.902745,-0.02910400000000002,0.9311853333333334,False,0.20341793023010862,False
149552,3,0.895681,-0.029556000000000027,0.9248280000000001,False,0.18103794528122405,False
68617,3,0.895989,-0.02908299999999997,0.9245623333333333,False,0.2087792295141731,False
65934,3,0.896398,-0.03450199999999992,0.9275636666666666,True,0.21427745150952673,False
289682,3,0.901615,-0.028104999999999936,0.9290073333333333,False,0.21425373372321002,False
353036,3,0.883962,-0.03159199999999995,0.9146360000000001,False,0.20945390627269284,False
36396,3,0.906122,-0.02864600000000006,0.9337103333333333,False,0.2366277711461101,False
138966,3,0.895767,-0.03101900000000002,0.9254570000000001,False,0.18341053552203387,False
63441,3,0.881645,-0.03152900000000003,0.9150429999999999,False,0.21351716015739045,False
129973,3,0.876797,-0.032001999999999975,0.9122713333333333,False,0.17894994502675493,False
185429,3,0.899234,-0.028657000000000044,0.9265763333333333,False,0.1940001379067431,False
308443,3,0.900734,-0.02762500000000001,0.9280726666666667,False,0.20722674710256112,False
227942,3,0.901614,-0.027729000000000004,0.9288303333333333,False,0.21425373372321002,False
117806,3,0.891934,-0.031000999999999945,0.9219133333333334,False,0.175277032714881,False
319275,3,0.892569,-0.031166000000000027,0.923042,False,0.16252415363563658,False
146037,3,0.887651,-0.02940799999999999,0.9168756666666665,False,0.2479370700862373,False
324282,3,0.893428,-0.031096000000000013,0.9234023333333333,False,0.16811002047751156,False
112065,3,0.892962,-0.027855999999999992,0.9199376666666668,False,0.24750125024333833,False
51332,3,0.897866,-0.028536999999999924,0.926348,False,0.19551979125588273,False
262451,3,0.892066,-0.030721,0.9223690000000001,False,0.17377107070694064,False
338784,3,0.898774,-0.02970700000000004,0.9272493333333333,False,0.16667266240828832,False
185753,3,0.88666,-0.03374900000000003,0.9192083333333333,False,0.20706443025879406,False
351224,3,0.897118,-0.02989300000000006,0.926005,False,0.16098858191165885,False
36066,3,0.878442,-0.03139000000000003,0.9090893333333333,False,0.20762218888713585,False
318029,3,0.892432,-0.030702000000000007,0.9222766666666667,False,0.1727961066161954,False
126286,3,0.904894,-0.026735000000000064,0.9317946666666667,False,0.2648753122519405,False
112886,3,0.889521,-0.03174500000000002,0.9206136666666667,False,0.162540485877621,False
296341,3,0.878532,-0.04574400000000001,0.9182866666666666,True,0.4355657679444607,False
68587,3,0.894258,-0.02918299999999996,0.923218,False,0.2199022834464498,False
81030,3,0.90027,-0.028133999999999992,0.927361,False,0.21174074859599995,False
147721,3,0.903956,-0.028245999999999993,0.931257,False,0.21064556212725388,False
42982,3,0.896463,-0.03064800000000001,0.9260793333333334,False,0.1618828481319854,False
37220,3,0.90475,-0.02709499999999998,0.9315366666666667,False,0.2539852545563481,False
222077,3,0.886442,-0.0322110000000001,0.9190526666666666,False,0.211517010387163,False
368857,3,0.88613,-0.03061999999999998,0.9178486666666666,False,0.21989560347201784,False
290049,3,0.892357,-0.03509200000000001,0.9243466666666666,True,0.22841684646428811,False
120031,3,0.896757,-0.031227000000000005,0.9266313333333334,False,0.16328808541256154,False
182981,3,0.889486,-0.03068000000000004,0.9188696666666667,False,0.1971423575817003,False
190306,3,0.891698,-0.029459000000000013,0.9202023333333335,False,0.1972181585287325,False
3407,3,0.892629,-0.03125699999999998,0.9224103333333332,False,0.16964867100132944,False
282746,3,0.888877,-0.038717,0.9236563333333333,True,0.3148976575226825,False
145852,3,0.896259,-0.03079199999999993,0.9256736666666666,False,0.17709379008095114,False
73495,3,0.891918,-0.03915999999999997,0.926628,True,0.3433314742657766,False
373790,3,0.89836,-0.029018999999999906,0.9266073333333334,False,0.18885562874154974,False
130825,3,0.906922,-0.027356000000000047,0.9335426666666667,False,0.27408714929693356,False
291382,3,0.895554,-0.03010299999999999,0.925037,False,0.16848123481253802,False
15622,3,0.87991,-0.035109999999999975,0.9135733333333333,False,0.20508423489252722,False
36287,3,0.90039,-0.028204999999999925,0.9278239999999999,False,0.20512515348633045,False
16663,3,0.890857,-0.031320000000000014,0.9214463333333334,False,0.1563688631578529,False
96200,3,0.896887,-0.029743999999999993,0.9258623333333333,False,0.16038923497482951,False
26522,3,0.892399,-0.028331999999999913,0.9228783333333334,False,0.23481577972474987,False
48390,3,0.903105,-0.028985999999999956,0.930737,False,0.20496609535109872,False
58650,3,0.894276,-0.029823000000000044,0.9236803333333333,False,0.1861708945223586,False
49453,3,0.891898,-0.03064,0.9214763333333332,False,0.15541171406068938,False
85277,3,0.878147,-0.044227000000000016,0.9168906666666666,True,0.4038158515729356,False
221777,3,0.898371,-0.02938799999999997,0.926845,False,0.1779437427704198,False
60058,3,0.866765,-0.04104399999999997,0.908381,True,0.3494602446211882,False
194081,3,0.896742,-0.029511999999999983,0.9257390000000001,False,0.177606143732857,False
53736,3,0.886778,-0.03310000000000002,0.9187416666666666,False,0.2165032508356976,False
231649,3,0.902302,-0.028984999999999927,0.9299213333333333,False,0.19948784237126568,False
367671,3,0.887912,-0.028478000000000003,0.9199166666666666,False,0.26196757383154046,False
39449,3,0.893801,-0.031102999999999992,0.9238183333333333,False,0.18032546165864688,False
187595,3,0.888022,-0.03854800000000003,0.9230596666666666,True,0.30814252213729393,False
137340,3,0.889735,-0.03205199999999997,0.920886,False,0.16330432232078154,False
57487,3,0.880896,-0.03545900000000002,0.9149853333333334,False,0.2175627202951506,False
239717,3,0.893417,-0.027907999999999933,0.9209816666666667,False,0.2181840219195249,False
73206,3,0.898673,-0.029840999999999895,0.927444,False,0.16667266240828832,False
356664,3,0.898748,-0.02843399999999996,0.926484,False,0.19713536270412607,False
198461,3,0.882387,-0.032277,0.9133713333333334,False,0.2027121520520065,False
54309,3,0.891848,-0.03180499999999997,0.9222453333333333,False,0.1695865635099083,False
241331,3,0.903386,-0.02780399999999994,0.9302426666666667,False,0.2077341007284284,False
69445,3,0.896519,-0.02960700000000005,0.9257596666666666,False,0.16232979498681188,False
266171,3,0.902844,-0.027634000000000047,0.929821,False,0.20382130886084787,False
26289,3,0.891573,-0.032745000000000024,0.922276,False,0.20548997069135658,False
80132,3,0.879716,-0.03164499999999992,0.9106936666666666,False,0.20018047226248684,False
3770,3,0.8919,-0.03232899999999994,0.9228913333333333,False,0.18351679907460886,False
107090,3,0.889887,-0.030117999999999978,0.919006,False,0.19810505709382847,False
97425,3,0.876868,-0.04564900000000005,0.9166533333333332,True,0.42849467695805216,False
116619,3,0.907081,-0.028027999999999942,0.9339446666666666,False,0.2504234947744521,False
56117,3,0.896843,-0.031176000000000093,0.926559,False,0.16051537552866246,False
240273,3,0.891608,-0.030206000000000066,0.9223816666666668,False,0.1667413999906043,False
342598,3,0.88832,-0.03292399999999995,0.9193896666666667,False,0.2142573429128997,False
237881,3,0.885239,-0.031074000000000046,0.9175230000000001,False,0.21892082611284647,False
177892,3,0.893525,-0.03241499999999997,0.924293,False,0.20155811277191582,False
44907,3,0.880489,-0.032725000000000004,0.9150506666666667,False,0.21193828993890912,False
346692,3,0.898033,-0.02942699999999998,0.9274803333333334,False,0.1779437427704198,False
282789,3,0.881507,-0.03297499999999998,0.9129273333333333,False,0.20811883475841775,False
47662,3,0.894614,-0.03197399999999995,0.9253013333333334,False,0.18214603571844065,False
325405,3,0.893888,-0.031127999999999934,0.923987,False,0.18032546165864688,False
82920,3,0.891252,-0.032180999999999904,0.922292,False,0.18827468623213645,False
81516,3,0.891523,-0.03217200000000009,0.9230870000000001,False,0.18562623509507475,False
20916,3,0.893858,-0.030684999999999962,0.9239413333333334,False,0.18239271685952774,False
49123,3,0.869639,-0.03509799999999996,0.9041496666666667,False,0.1755904028532572,False
89725,3,0.889722,-0.029318999999999984,0.9208353333333333,False,0.20199788882112654,False
201728,3,0.894594,-0.03107199999999999,0.9246273333333334,False,0.17578618262936954,False
172103,3,0.902006,-0.029391000000000056,0.930128,False,0.18429614846921177,False
141530,3,0.905047,-0.02794299999999994,0.9321363333333333,False,0.22836690180861396,False
122049,3,0.896383,-0.03221599999999991,0.926984,False,0.18400341790924027,False
229690,3,0.897178,-0.02994999999999992,0.9263223333333332,False,0.1624858925362345,False
247974,3,0.891794,-0.03172200000000003,0.922428,False,0.1695865635099083,False
30369,3,0.892384,-0.030506000000000033,0.9222843333333333,False,0.1688818111369078,False
191277,3,0.889969,-0.038161,0.9247256666666667,True,0.29900838671391256,False
306012,3,0.890446,-0.029532000000000003,0.9193123333333334,False,0.21931431021123962,False
209400,3,0.879486,-0.03338600000000003,0.9141423333333334,False,0.18840315824769022,False
31959,3,0.883668,-0.039632,0.9195000000000001,True,0.3340564184020449,False
85197,3,0.899338,-0.029366000000000003,0.9276369999999999,False,0.18443820141930806,False
117026,3,0.8713,-0.03611400000000009,0.9065166666666666,False,0.17925070231122284,False
357599,3,0.902472,-0.027602999999999933,0.92943,False,0.2193525227163842,False
193575,3,0.889043,-0.033506999999999953,0.9212706666666667,False,0.19301754483522154,False
177254,3,0.890001,-0.02790399999999993,0.919778,False,0.26804089398126535,False
279291,3,0.889286,-0.03186800000000001,0.9206386666666667,False,0.17837285579428738,False
347011,3,0.900415,-0.028079999999999994,0.9279926666666666,False,0.2102101240809954,False
55789,3,0.903777,-0.028358999999999912,0.9307116666666667,False,0.20723432826110866,False
277408,3,0.89892,-0.029881999999999964,0.9277373333333333,False,0.16667266240828832,False
140373,3,0.893893,-0.030876999999999932,0.9240086666666666,False,0.18390451412907527,False
240870,3,0.88906,-0.03228500000000001,0.91982,False,0.20363763022579046,False
188208,3,0.888461,-0.03168900000000008,0.9197583333333332,False,0.1929976113589603,False
120087,3,0.895508,-0.030619000000000063,0.9249463333333333,False,0.1741329998435695,False
312690,3,0.895556,-0.03003,0.924804,False,0.17269456947970915,False
207505,3,0.898031,-0.030399999999999983,0.9270243333333333,False,0.16570301072690585,False
80131,3,0.899384,-0.02803,0.9262513333333334,False,0.2065544128265245,False
114137,3,0.894267,-0.03132400000000002,0.9243023333333333,False,0.178021634062256,False
139893,3,0.902164,-0.028769000000000045,0.9292243333333333,False,0.2010564772096333,False
204693,3,0.890367,-0.030777999999999972,0.919654,False,0.19396795400034597,False
332547,3,0.895634,-0.031445999999999974,0.9257993333333333,False,0.16665341994774005,False
82540,3,0.89556,-0.031425999999999954,0.9259029999999999,False,0.1708905899955826,False
38409,3,0.897403,-0.029046000000000016,0.9258373333333333,False,0.186316740849394,False
124782,3,0.898759,-0.028989000000000043,0.926755,False,0.19239566319892715,False
51599,3,0.900581,-0.028842000000000034,0.9288646666666667,False,0.21529190728323525,False
302100,3,0.89464,-0.03527800000000003,0.9269076666666667,True,0.22971570370976788,False
184101,3,0.896198,-0.030842999999999954,0.925855,False,0.17151228731151766,False
303520,3,0.89582,-0.03154200000000007,0.9258663333333333,False,0.17264950517703687,False
33568,3,0.900101,-0.02904999999999991,0.9284886666666666,False,0.19535436892676575,False
334993,3,0.892107,-0.032016000000000044,0.922818,False,0.17245047618866996,False
216161,3,0.891687,-0.029789999999999983,0.922376,False,0.17802786576668195,False
48896,3,0.904416,-0.02695599999999998,0.930989,False,0.2586154168245983,False
292002,3,0.899095,-0.02824899999999997,0.9267953333333333,False,0.20147766204231743,False
306491,3,0.89968,-0.02863199999999999,0.9276136666666667,False,0.20344986146224373,False
6019,3,0.892689,-0.029194000000000053,0.9210563333333334,False,0.19531569757451453,False
73158,3,0.891065,-0.029901999999999984,0.9199113333333333,False,0.19049544765605306,False
264951,3,0.892998,-0.031532000000000004,0.923296,False,0.17257353130763936,False
347806,3,0.888945,-0.03698000000000001,0.9227933333333334,True,0.26808795733000534,False
199295,3,0.887284,-0.031347000000000014,0.919225,False,0.20008119495752427,False
249974,3,0.900912,-0.029816999999999982,0.9295083333333333,False,0.16979246720529173,False
1130,3,0.892336,-0.031459000000000015,0.922881,False,0.15417591771257866,False
138091,3,0.896201,-0.030886999999999998,0.9256160000000001,False,0.17860200095603937,False
324734,3,0.894211,-0.02846100000000007,0.921714,False,0.21024607034603585,False
14470,3,0.895396,-0.03091300000000008,0.9248886666666666,False,0.18589800352429323,False
254615,3,0.903673,-0.027299000000000073,0.9299513333333334,False,0.2402425738305036,False
371112,3,0.900112,-0.02878499999999995,0.9281066666666667,False,0.20096603861384107,False
52418,3,0.901551,-0.027939999999999965,0.928874,False,0.21425373372321002,False
156960,3,0.898795,-0.02892399999999995,0.926597,False,0.19422929854999788,False
139042,3,0.895629,-0.031054000000000026,0.9254920000000001,False,0.18189907235861347,False
346047,3,0.898555,-0.029183999999999988,0.9273423333333334,False,0.19545515477920733,False
111477,3,0.900246,-0.030059000000000058,0.9291,False,0.1679096413767775,False
369972,3,0.901671,-0.029313000000000033,0.9297496666666666,False,0.18648737821278713,False
21930,3,0.896179,-0.029844000000000093,0.9251943333333333,False,0.1767350441365055,False
352159,3,0.893045,-0.02999200000000002,0.9224493333333333,False,0.17177494727421055,False
111043,3,0.893942,-0.03173999999999999,0.9244089999999999,False,0.17370337474488723,False
145684,3,0.890117,-0.029013999999999984,0.9188096666666667,False,0.2610622324943229,False
282579,3,0.901374,-0.029225999999999974,0.9291546666666667,False,0.19087705958682394,False
70407,3,0.896836,-0.029160000000000075,0.925301,False,0.19681559847243674,False
316526,3,0.896767,-0.028661999999999965,0.9251656666666666,False,0.21219427631672966,False
83707,3,0.887405,-0.030618999999999952,0.9194279999999999,False,0.19860723064829527,False
138403,3,0.893112,-0.03126099999999998,0.923358,False,0.164022503558574,False
53893,3,0.882138,-0.031943000000000055,0.9132143333333334,False,0.20145014952876888,False
193738,3,0.89774,-0.030549999999999966,0.9267826666666666,False,0.16667710872699407,False
178349,3,0.88188,-0.033227000000000007,0.9145786666666668,False,0.21523247585154595,False
56673,3,0.902705,-0.027584000000000053,0.9299056666666666,False,0.2157803523103814,False
281137,3,0.905774,-0.029114000000000084,0.9332206666666667,False,0.24125184873434571,False
295170,3,0.896421,-0.028563999999999923,0.9260346666666667,False,0.19597708561953192,False
106743,3,0.883345,-0.029482000000000008,0.9142263333333333,False,0.24922352855458316,False
336048,3,0.879677,-0.03429299999999991,0.9127446666666666,False,0.19640479847216855,False
290048,3,0.903208,-0.027749000000000024,0.93009,False,0.20620618613968764,False
232328,3,0.892366,-0.029442999999999997,0.9226983333333333,False,0.19633540212014666,False
136716,3,0.897032,-0.03074499999999991,0.9265129999999999,False,0.16915424321379546,False
142788,3,0.905472,-0.027553999999999967,0.9319636666666667,False,0.2507039782304011,False
183321,3,0.894296,-0.03104499999999999,0.924389,False,0.18269191260801418,False
35924,3,0.896239,-0.031417999999999946,0.9262419999999999,False,0.16474081947882754,False
139258,3,0.891423,-0.028577000000000075,0.9189409999999999,False,0.2528953137891768,False
110140,3,0.896409,-0.03017599999999998,0.9259746666666667,False,0.15484212555842372,False
345899,3,0.903721,-0.027382000000000017,0.9302356666666668,False,0.2325035399316658,False
42001,3,0.89972,-0.03031499999999998,0.929093,False,0.1772640607190284,False
258744,3,0.895101,-0.030999,0.9246453333333333,False,0.17935795506181645,False
330879,3,0.90427,-0.025687000000000015,0.9295430000000001,False,0.2853917406982675,False
367696,3,0.869764,-0.033314000000000066,0.906574,False,0.17273528208608116,False
149415,3,0.903006,-0.02818200000000004,0.9306163333333334,False,0.20327546693097479,False
198691,3,0.884811,-0.032855999999999996,0.9162279999999999,False,0.22485670307496294,False
36466,3,0.899399,-0.028159000000000045,0.9274553333333332,False,0.2142055139525088,False
81158,3,0.905391,-0.028570000000000095,0.9324036666666666,False,0.22886443695349187,False
104248,3,0.891512,-0.03181299999999998,0.9222786666666667,False,0.17637185673828482,False
99829,3,0.890052,-0.031088000000000005,0.9203233333333333,False,0.1729259012609866,False
110615,3,0.900234,-0.029912999999999967,0.9289256666666666,False,0.17704346026952666,False
157284,3,0.879782,-0.042659,0.917874,True,0.3734381654479202,False
138656,3,0.894512,-0.030762000000000067,0.9244503333333333,False,0.17935795506181645,False
94036,3,0.884716,-0.03258700000000003,0.9167973333333332,False,0.2265581266067724,False
274088,3,0.891006,-0.029599000000000042,0.9201476666666667,False,0.19437736209806625,False
215856,3,0.891577,-0.035380999999999996,0.9239186666666667,True,0.2227671699148222,False
263638,3,0.895219,-0.03109700000000004,0.9249656666666667,False,0.18134233834245286,False
130970,3,0.89774,-0.02948099999999998,0.926673,False,0.17191879611446337,False
308944,3,0.865549,-0.03653899999999999,0.9012053333333334,False,0.17333860708010754,False
344652,3,0.89343,-0.030384000000000078,0.9231579999999999,False,0.16583510951229335,False
327837,3,0.894356,-0.03107799999999994,0.9243256666666667,False,0.18213498093766803,False
285929,3,0.889887,-0.03304099999999999,0.9215453333333333,False,0.18836349024311105,False
128075,3,0.8886,-0.036821000000000104,0.9220086666666667,True,0.2748809530360301,False
62855,3,0.890544,-0.03216399999999997,0.9213813333333333,False,0.16908441684291317,False
209186,3,0.90162,-0.028085000000000027,0.929053,False,0.21425373372321002,False
349665,3,0.905697,-0.027892000000000028,0.9326346666666666,False,0.24006282134785004,False
110430,3,0.89043,-0.039381,0.9254046666666667,True,0.3570037804233535,False
66818,3,0.897564,-0.02926200000000001,0.926162,False,0.1786195026738727,False
286046,3,0.896691,-0.030568999999999957,0.9261546666666667,False,0.1671285327505098,False
156471,3,0.898597,-0.029139000000000026,0.9269446666666666,False,0.18831185849438986,False
173239,3,0.896358,-0.030743999999999994,0.9256863333333333,False,0.17709379008095114,False
196038,3,0.891557,-0.032543999999999906,0.9226036666666667,False,0.19139854545350338,False
305402,3,0.905267,-0.027117999999999975,0.9316196666666667,False,0.26179708268541013,False
200562,3,0.89941,-0.028799999999999937,0.9274666666666667,False,0.20030639012270204,False
200078,3,0.903481,-0.028998999999999997,0.931415,False,0.21251578095522855,False
16829,3,0.893334,-0.030450000000000088,0.9228663333333333,False,0.16071856107639412,False
179768,3,0.895932,-0.029583000000000026,0.9249426666666666,False,0.17572078606318486,False
290771,3,0.895516,-0.02785700000000002,0.92233,False,0.23229288578809623,False
121981,3,0.881383,-0.02950599999999992,0.909897,False,0.28413384044582607,False
254798,3,0.881533,-0.03234400000000004,0.912775,False,0.20173297055283415,False
165388,3,0.880065,-0.03213200000000005,0.914144,False,0.17723058186599344,False
311969,3,0.902352,-0.028752,0.930216,False,0.1964358951875025,False
41833,3,0.884065,-0.031757000000000035,0.9177203333333334,False,0.2022353314169706,False
221187,3,0.901631,-0.026922,0.9283273333333333,False,0.2505361245923695,False
119484,3,0.890232,-0.03193400000000002,0.9209993333333334,False,0.1602741970130407,False
115574,3,0.901922,-0.029502000000000028,0.930055,False,0.18127304685503629,False
309588,3,0.887891,-0.03115100000000004,0.9180656666666667,False,0.20736607414580258,False
208910,3,0.878504,-0.031564000000000036,0.9132219999999999,False,0.20170430855617616,False
16469,3,0.899876,-0.028847999999999985,0.9277890000000001,False,0.20690367206607668,False
4883,3,0.880408,-0.031982000000000066,0.9116543333333333,False,0.17903119801413786,False
87194,3,0.884717,-0.030135000000000023,0.9143910000000001,False,0.22411207085245974,False
186264,3,0.877734,-0.04289399999999999,0.9160499999999999,True,0.3968342216449731,False
109842,3,0.883171,-0.032650999999999986,0.916099,False,0.21542745493312004,False
20836,3,0.905882,-0.026909000000000072,0.9323363333333333,False,0.2767585396116287,False
60472,3,0.889688,-0.028297000000000017,0.9215736666666667,False,0.23702571209949064,False
256170,3,0.890657,-0.031239000000000017,0.9214023333333333,False,0.1548756898318659,False
249184,3,0.889901,-0.033134999999999915,0.9216106666666667,False,0.18150120975130354,False
320695,3,0.890287,-0.03240799999999999,0.9213623333333333,False,0.17503748250879875,False
352157,3,0.885985,-0.03142899999999993,0.9158706666666667,False,0.20599400423753064,False
100814,3,0.868801,-0.036699999999999955,0.9039333333333334,False,0.18511084017117685,False
115141,3,0.891365,-0.030411000000000077,0.9210713333333334,False,0.1536950531745455,False
164981,3,0.897576,-0.029855999999999994,0.9265593333333334,False,0.16067817794804612,False
30662,3,0.889949,-0.030891000000000002,0.9206153333333335,False,0.17454011026758218,False
283423,3,0.884749,-0.031445999999999974,0.9148816666666667,False,0.21253392394422252,False
