row_idx,node_id,true_label,xgb_pred,gnn_pred,xgb_correct,gnn_correct
129867,node_302058,0,0,0,True,True
232957,node_204024,0,0,0,True,True
195396,node_118054,0,0,0,True,True
174691,node_206082,0,0,0,True,True
315126,node_203019,0,0,0,True,True
298072,node_801058,0,0,0,True,True
274352,node_408033,1,1,0,True,False
293150,node_402073,0,0,0,True,True
323650,node_109085,0,0,0,True,True
288360,node_114063,0,0,0,True,True
268853,node_112089,0,0,0,True,True
102144,node_504000,0,0,0,True,True
142581,node_105012,0,0,0,True,True
241758,node_111037,0,0,0,True,True
169382,node_107010,0,0,0,True,True
144253,node_203006,0,0,0,True,True
232067,node_115034,0,0,0,True,True
118234,node_103099,0,0,0,True,True
106088,node_215045,0,0,0,True,True
17452,node_805009,0,0,0,True,True
192786,node_105060,0,0,0,True,True
210210,node_202014,0,0,0,True,True
130940,node_101028,0,0,0,True,True
258736,node_114095,0,0,0,True,True
259129,node_119088,0,0,0,True,True
7411,node_2402009,0,0,0,True,True
198738,node_903007,1,1,1,True,True
301102,node_2201034,0,0,0,True,True
203125,node_703093,1,1,1,True,True
294402,node_1102051,0,0,0,True,True
142249,node_101080,0,0,0,True,True
5789,node_203039,0,0,0,True,True
278109,node_207086,0,0,0,True,True
71082,node_510028,0,0,0,True,True
107374,node_805001,0,0,0,True,True
195186,node_115041,0,0,0,True,True
243791,node_112016,0,0,0,True,True
184897,node_116078,0,0,0,True,True
341055,node_104046,0,0,0,True,True
114707,node_101056,0,0,0,True,True
165804,node_117002,0,0,0,True,True
149957,node_107027,0,0,0,True,True
303962,node_113043,1,1,0,True,False
303886,node_112067,0,0,0,True,True
236527,node_109088,0,0,0,True,True
296237,node_201031,0,0,0,True,True
137901,node_110083,0,0,0,True,True
106945,node_601048,0,0,1,True,False
254007,node_210080,1,1,0,True,False
146926,node_109073,0,0,0,True,True
5500,node_111030,0,0,0,True,True
42953,node_201020,0,0,0,True,True
369401,node_109071,0,0,0,True,True
188825,node_201021,0,0,0,True,True
159925,node_107080,0,0,0,True,True
196669,node_110051,0,0,0,True,True
366819,node_104090,0,0,0,True,True
171267,node_106099,0,0,0,True,True
310393,node_206062,0,0,0,True,True
270080,node_104004,0,0,0,True,True
152731,node_604086,1,1,1,True,True
8521,node_1701073,0,0,0,True,True
215049,node_206072,0,0,0,True,True
174266,node_202028,0,0,0,True,True
347656,node_1802009,0,0,0,True,True
52901,node_110006,0,0,0,True,True
331119,node_802071,1,1,0,True,False
248167,node_115025,0,0,0,True,True
260681,node_114045,0,0,0,True,True
116638,node_107091,0,0,0,True,True
221062,node_217043,0,0,0,True,True
71479,node_608022,0,0,0,True,True
281335,node_210011,0,0,0,True,True
313933,node_111026,0,0,0,True,True
349830,node_401009,1,1,0,True,False
355110,node_117027,0,0,0,True,True
34703,node_117021,0,0,0,True,True
189299,node_1802001,0,0,0,True,True
15484,node_1103056,0,0,0,True,True
162130,node_212019,0,0,0,True,True
56578,node_101000,0,0,0,True,True
73567,node_201048,0,0,0,True,True
35581,node_105012,0,0,0,True,True
189509,node_101030,0,0,0,True,True
28435,node_101083,0,0,0,True,True
1000,node_111000,0,0,0,True,True
208362,node_102053,0,0,0,True,True
115195,node_106044,0,0,0,True,True
196497,node_108079,0,0,0,True,True
89723,node_112006,0,0,0,True,True
202978,node_506006,1,1,0,True,False
31564,node_107091,0,0,0,True,True
3498,node_201036,0,0,0,True,True
197847,node_403029,1,1,1,True,True
61575,node_102051,0,0,0,True,True
112580,node_101039,0,0,0,True,True
266158,node_207097,0,0,0,True,True
374138,node_115073,0,0,0,True,True
289474,node_301008,1,1,0,True,False
209788,node_116086,1,1,0,True,False
58053,node_116075,0,0,0,True,True
236994,node_114055,0,0,0,True,True
13517,node_105079,0,0,0,True,True
86725,node_301087,0,0,0,True,True
249857,node_213046,0,0,0,True,True
228551,node_217064,0,0,0,True,True
1222,node_113022,0,0,0,True,True
23729,node_406055,0,0,0,True,True
364559,node_206098,0,0,0,True,True
165043,node_109041,0,0,0,True,True
299814,node_1402073,0,0,0,True,True
121415,node_114063,0,0,0,True,True
327352,node_112068,0,0,0,True,True
173521,node_112063,0,0,0,True,True
322602,node_1801061,0,0,0,True,True
177460,node_103096,0,0,0,True,True
9164,node_104000,0,0,0,True,True
218094,node_106067,0,0,0,True,True
363521,node_116047,0,0,0,True,True
146777,node_107024,1,1,0,True,False
90027,node_115010,0,0,0,True,True
266983,node_501039,1,1,0,True,False
162573,node_304018,0,0,0,True,True
58595,node_202029,0,0,0,True,True
354720,node_113037,0,0,0,True,True
171997,node_1201058,0,0,0,True,True
296857,node_105060,0,0,0,True,True
353256,node_1301024,0,0,0,True,True
121171,node_112012,0,0,0,True,True
224671,node_118069,0,0,0,True,True
362812,node_109038,0,0,0,True,True
127043,node_107017,0,0,0,True,True
341874,node_112065,0,0,0,True,True
302756,node_101037,0,0,0,True,True
293644,node_701020,0,0,0,True,True
267174,node_603065,0,0,0,True,True
244580,node_120005,0,0,0,True,True
41253,node_104020,0,0,0,True,True
137784,node_109066,0,0,0,True,True
46935,node_106073,0,0,0,True,True
43180,node_102046,0,0,0,True,True
360237,node_104056,0,0,0,True,True
264590,node_110090,0,0,0,True,True
19967,node_202077,0,0,0,True,True
224751,node_119049,0,0,0,True,True
51674,node_109067,0,0,0,True,True
140773,node_301045,1,1,0,True,False
282336,node_101089,0,0,0,True,True
32374,node_116001,0,0,0,True,True
369593,node_111063,0,0,0,True,True
113572,node_111031,0,0,0,True,True
59640,node_304029,0,0,0,True,True
291473,node_402001,1,1,0,True,False
334161,node_103016,0,0,0,True,True
68562,node_202070,0,0,0,True,True
247014,node_103072,0,0,0,True,True
247090,node_104048,0,0,0,True,True
114778,node_102027,0,0,0,True,True
81690,node_307055,0,0,0,True,True
69124,node_208037,0,0,0,True,True
305532,node_210041,0,0,0,True,True
354311,node_109028,0,0,0,True,True
267338,node_704016,1,1,0,True,False
315322,node_205015,0,0,0,True,True
138229,node_114011,0,0,0,True,True
356780,node_1402003,0,0,0,True,True
233702,node_214015,0,0,0,True,True
259253,node_201012,0,0,0,True,True
35273,node_102004,0,0,0,True,True
226394,node_114079,1,1,0,True,False
170539,node_118067,0,0,0,True,True
123038,node_102079,0,0,0,True,True
288582,node_116085,0,0,0,True,True
262119,node_108008,0,0,0,True,True
1906,node_102092,0,0,0,True,True
237144,node_116005,0,0,0,True,True
224199,node_113097,0,0,0,True,True
84109,node_111093,0,0,0,True,True
168410,node_606096,1,1,0,True,False
290930,node_102004,0,0,0,True,True
275102,node_603033,1,1,0,True,False
219854,node_204027,0,0,0,True,True
64159,node_209046,0,0,0,True,True
246228,node_115023,0,0,0,True,True
355759,node_205006,0,0,0,True,True
54855,node_106070,0,0,0,True,True
291439,node_202069,0,0,0,True,True
351357,node_111049,0,0,0,True,True
231205,node_106072,0,0,0,True,True
72201,node_107082,0,0,0,True,True
42998,node_201065,0,0,0,True,True
366870,node_105041,0,0,0,True,True
12597,node_110082,0,0,0,True,True
130838,node_804049,1,1,0,True,False
321942,node_201018,0,0,0,True,True
116584,node_107037,0,0,0,True,True
219726,node_202099,0,0,0,True,True
14737,node_701045,0,0,0,True,True
179063,node_108075,0,0,0,True,True
98874,node_105003,0,0,0,True,True
306969,node_310045,1,1,0,True,False
209827,node_117025,0,0,0,True,True
336594,node_106062,0,0,0,True,True
267344,node_704043,1,1,0,True,False
168178,node_505020,1,1,0,True,False
367366,node_110037,0,0,0,True,True
335514,node_104084,0,0,0,True,True
181886,node_119098,0,0,0,True,True
49547,node_110032,0,0,0,True,True
233754,node_214074,0,0,0,True,True
365165,node_213054,0,0,0,True,True
145965,node_805069,1,1,0,True,False
360011,node_102030,0,0,0,True,True
327908,node_118026,0,0,0,True,True
207455,node_401020,0,0,0,True,True
344576,node_306000,0,0,0,True,True
18971,node_109064,0,0,0,True,True
219537,node_201010,0,0,0,True,True
97290,node_307057,0,0,0,True,True
112674,node_102033,0,1,0,False,True
159551,node_104006,0,0,0,True,True
263196,node_118085,0,0,0,True,True
304188,node_115069,0,0,0,True,True
305026,node_205013,0,0,0,True,True
367099,node_107070,0,0,0,True,True
172320,node_2801078,0,0,0,True,True
371733,node_111068,0,0,0,True,True
256590,node_111055,0,0,0,True,True
230800,node_102067,0,0,0,True,True
301095,node_2102069,0,0,0,True,True
26215,node_402028,0,0,0,True,True
97756,node_401089,0,0,0,True,True
34850,node_118069,0,0,0,True,True
24720,node_104067,0,0,0,True,True
180176,node_102062,0,0,0,True,True
288236,node_113039,0,0,0,True,True
214130,node_117052,0,0,0,True,True
149590,node_101051,0,0,0,True,True
62725,node_114001,0,0,0,True,True
21634,node_1401016,0,0,0,True,True
117168,node_113021,0,0,0,True,True
173122,node_108061,1,1,0,True,False
264677,node_111078,0,0,0,True,True
25846,node_304088,0,0,0,True,True
254216,node_213018,1,1,0,True,False
153488,node_102048,0,0,0,True,True
211155,node_109039,0,0,0,True,True
165884,node_117082,0,0,0,True,True
246617,node_201033,0,0,0,True,True
41427,node_105094,0,0,0,True,True
271613,node_202076,0,0,0,True,True
144346,node_204029,0,0,0,True,True
23295,node_307087,0,0,0,True,True
339159,node_704089,1,1,0,True,False
202291,node_302058,0,0,0,True,True
226679,node_117064,0,0,0,True,True
157110,node_302065,0,0,0,True,True
324783,node_101019,0,0,0,True,True
244422,node_118047,0,0,0,True,True
98968,node_105097,0,0,0,True,True
317261,node_804030,0,0,0,True,True
5648,node_113022,0,0,0,True,True
249476,node_209043,0,0,0,True,True
230266,node_506069,0,0,0,True,True
222014,node_407020,0,0,0,True,True
235004,node_410032,0,0,0,True,True
252018,node_109039,0,0,0,True,True
107892,node_105032,0,0,0,True,True
295474,node_109061,0,0,0,True,True
206160,node_211058,0,0,0,True,True
4140,node_801034,0,0,0,True,True
122150,node_203096,0,0,0,True,True
99973,node_116002,0,0,0,True,True
253448,node_204085,0,0,0,True,True
237708,node_202090,0,0,0,True,True
71599,node_101080,0,0,0,True,True
22661,node_205020,0,0,0,True,True
19754,node_108053,0,0,0,True,True
72192,node_107073,0,0,0,True,True
303294,node_106075,0,0,0,True,True
328585,node_209059,0,0,0,True,True
160534,node_113089,0,0,0,True,True
138445,node_116027,0,0,0,True,True
141217,node_504021,1,1,0,True,False
143256,node_111087,0,0,0,True,True
331980,node_102032,0,0,0,True,True
237230,node_116091,0,0,0,True,True
156931,node_217064,0,0,0,True,True
129901,node_303028,0,0,0,True,True
173545,node_112087,0,0,0,True,True
337319,node_114090,0,0,0,True,True
110075,node_117037,0,0,0,True,True
62014,node_106090,0,0,0,True,True
362130,node_102056,0,0,0,True,True
44559,node_116025,0,0,0,True,True
278292,node_501078,0,1,0,False,True
172776,node_105015,0,0,0,True,True
58179,node_118001,1,1,0,True,False
201154,node_203027,0,0,0,True,True
249617,node_210092,0,0,0,True,True
52950,node_110055,0,0,0,True,True
180513,node_105099,0,0,0,True,True
69279,node_209097,0,0,0,True,True
330347,node_306098,1,1,0,True,False
65538,node_501093,0,0,0,True,True
356381,node_212071,0,0,0,True,True
159494,node_103049,0,0,0,True,True
287839,node_109042,0,0,0,True,True
300968,node_1501096,0,0,0,True,True
195118,node_114073,0,0,0,True,True
332207,node_104059,0,0,0,True,True
325595,node_401009,1,1,0,True,False
145361,node_503058,1,1,0,True,False
197239,node_116070,0,0,0,True,True
57956,node_115078,0,0,0,True,True
174906,node_209023,0,0,0,True,True
99943,node_115072,0,0,0,True,True
257441,node_201007,0,0,0,True,True
269865,node_101089,0,0,0,True,True
146381,node_103028,0,0,0,True,True
40250,node_116019,0,0,0,True,True
209136,node_110027,0,0,0,True,True
63377,node_120053,0,0,0,True,True
275421,node_609073,1,1,1,True,True
306802,node_308027,0,0,0,True,True
263368,node_201063,0,0,0,True,True
169210,node_105038,0,0,0,True,True
330625,node_504028,1,1,0,True,False
95692,node_206066,0,0,0,True,True
32391,node_116018,0,0,0,True,True
219091,node_116064,0,0,0,True,True
76969,node_509001,1,1,1,True,True
224777,node_119075,0,0,0,True,True
267681,node_101017,0,0,0,True,True
103107,node_103073,0,0,0,True,True
153173,node_703062,1,1,1,True,True
276208,node_106071,0,0,0,True,True
73590,node_201071,0,0,0,True,True
59723,node_305097,0,0,0,True,True
102608,node_801045,0,0,0,True,True
271820,node_104044,0,0,0,True,True
312152,node_401095,0,0,0,True,True
206382,node_214028,0,0,0,True,True
189260,node_1602003,0,0,0,True,True
140387,node_117078,0,0,0,True,True
234703,node_404031,1,1,0,True,False
128673,node_204057,0,0,0,True,True
210287,node_202099,0,0,0,True,True
306546,node_305010,0,0,0,True,True
201032,node_202003,0,0,0,True,True
290865,node_101039,0,0,0,True,True
136372,node_116039,0,0,0,True,True
245827,node_111022,0,0,0,True,True
63724,node_204020,0,0,0,True,True
219559,node_201032,0,0,0,True,True
54447,node_102062,0,0,0,True,True
241593,node_109072,0,0,0,True,True
68783,node_204091,0,0,0,True,True
162758,node_307003,0,0,0,True,True
354278,node_108095,0,0,0,True,True
97517,node_310045,1,1,0,True,False
242728,node_101053,0,0,0,True,True
233988,node_301056,0,0,0,True,True
128284,node_119064,0,0,0,True,True
309207,node_113068,0,0,0,True,True
7818,node_103008,0,0,0,True,True
320429,node_1102078,0,0,0,True,True
131883,node_110087,0,0,0,True,True
340,node_104040,0,0,0,True,True
206606,node_302012,0,0,0,True,True
253903,node_209062,0,0,0,True,True
101486,node_211083,0,0,0,True,True
93487,node_104061,1,1,0,True,False
267166,node_603045,1,1,0,True,False
47798,node_115036,0,0,0,True,True
352718,node_206047,0,0,0,True,True
111100,node_105068,0,0,0,True,True
44709,node_117075,0,0,0,True,True
105386,node_207088,0,0,0,True,True
309094,node_112055,0,0,0,True,True
133771,node_402050,0,0,0,True,True
114889,node_103038,0,0,0,True,True
82651,node_505075,0,0,0,True,True
22727,node_206053,0,0,0,True,True
299167,node_104005,0,0,0,True,True
218842,node_114015,0,0,0,True,True
308350,node_105011,0,0,0,True,True
161304,node_202065,0,0,0,True,True
55240,node_110055,0,0,0,True,True
39928,node_112097,0,0,0,True,True
2641,node_110036,0,0,0,True,True
338365,node_209081,0,0,0,True,True
13279,node_103041,0,1,0,False,True
213547,node_111069,0,0,0,True,True
302705,node_3202069,0,0,0,True,True
312762,node_704018,0,0,0,True,True
204691,node_115042,0,0,0,True,True
156660,node_214063,0,0,0,True,True
61802,node_104078,0,0,0,True,True
19663,node_106071,0,0,0,True,True
203141,node_704036,0,0,0,True,True
1604,node_117006,0,0,0,True,True
275356,node_608041,1,1,0,True,False
225434,node_105019,0,0,0,True,True
151788,node_309095,1,1,0,True,False
334637,node_107092,0,0,0,True,True
371101,node_105036,0,0,0,True,True
306277,node_301082,0,0,0,True,True
143500,node_114031,0,0,0,True,True
167482,node_214088,0,0,0,True,True
208887,node_107078,0,0,0,True,True
322455,node_1101003,0,0,0,True,True
167149,node_210083,0,0,0,True,True
184361,node_111042,0,0,0,True,True
231711,node_111078,0,0,0,True,True
302540,node_2402009,0,0,0,True,True
62255,node_109031,0,0,0,True,True
5126,node_107029,0,0,0,True,True
357559,node_107020,0,0,0,True,True
338114,node_206053,0,0,0,True,True
248627,node_119086,0,0,0,True,True
127267,node_109041,0,0,0,True,True
209164,node_110055,0,0,0,True,True
34981,node_201003,0,0,0,True,True
373658,node_110093,0,0,0,True,True
96666,node_217006,0,0,0,True,True
69360,node_210086,0,0,0,True,True
121194,node_112036,0,0,0,True,True
342010,node_114001,0,0,0,True,True
324753,node_201090,0,0,0,True,True
184645,node_114026,0,0,0,True,True
259170,node_120029,0,0,0,True,True
308405,node_105066,0,0,0,True,True
82478,node_502029,0,0,0,True,True
103590,node_108056,0,0,0,True,True
282484,node_103037,0,0,0,True,True
96798,node_301062,0,0,0,True,True
114140,node_116099,0,0,0,True,True
223329,node_105027,0,0,0,True,True
11584,node_3201009,0,0,0,True,True
242383,node_117081,0,0,0,True,True
208106,node_605054,1,1,0,True,False
88752,node_102035,0,0,0,True,True
283646,node_114099,0,0,0,True,True
329498,node_104045,0,0,0,True,True
113397,node_109056,0,0,0,True,True
85068,node_202061,0,0,0,True,True
38907,node_102076,0,0,0,True,True
26045,node_308087,0,0,0,True,True
199127,node_101091,0,0,0,True,True
369932,node_115059,0,0,0,True,True
241827,node_112006,0,0,0,True,True
223459,node_106057,0,0,0,True,True
57522,node_111044,0,0,0,True,True
314206,node_113099,0,0,0,True,True
168971,node_102099,0,0,0,True,True
71219,node_603000,0,0,0,True,True
348620,node_108045,0,0,0,True,True
50781,node_202071,0,0,0,True,True
239751,node_404018,0,0,0,True,True
238763,node_204045,0,0,0,True,True
154444,node_112004,0,0,0,True,True
176285,node_105098,0,0,0,True,True
126150,node_113096,0,0,0,True,True
73309,node_118090,0,0,0,True,True
262285,node_109074,0,0,0,True,True
26734,node_502071,0,0,0,True,True
372232,node_116067,0,0,0,True,True
296549,node_102052,0,0,0,True,True
355825,node_205082,0,0,0,True,True
103849,node_111017,0,0,0,True,True
288758,node_118061,0,0,0,True,True
107435,node_902005,0,0,0,True,True
62896,node_115072,0,0,0,True,True
87442,node_401053,0,0,0,True,True
339169,node_705020,1,1,0,True,False
78267,node_111049,0,0,0,True,True
353007,node_209088,0,0,0,True,True
119469,node_202033,1,1,0,True,False
316322,node_303001,0,0,0,True,True
321791,node_116062,0,0,0,True,True
154510,node_112070,0,0,0,True,True
167924,node_402073,0,0,0,True,True
319582,node_101071,0,0,0,True,True
37936,node_107030,0,0,0,True,True
116772,node_109025,0,0,0,True,True
39108,node_104077,0,0,0,True,True
212975,node_105097,0,0,0,True,True
297748,node_602075,0,0,0,True,True
8856,node_3401016,0,0,0,True,True
287329,node_104032,0,0,0,True,True
4868,node_104071,0,0,0,True,True
10913,node_107029,0,0,0,True,True
22685,node_205069,0,0,0,True,True
320337,node_701061,0,0,0,True,True
210032,node_119032,0,0,0,True,True
132233,node_114054,0,0,0,True,True
316807,node_601013,0,0,0,True,True
49521,node_110006,0,0,0,True,True
38040,node_108034,0,0,0,True,True
103785,node_110053,0,0,0,True,True
319914,node_107005,0,0,0,True,True
75937,node_308062,0,0,0,True,True
13126,node_101088,0,0,0,True,True
240331,node_505081,0,0,0,True,True
309059,node_112020,1,1,0,True,False
124825,node_201071,0,0,0,True,True
324239,node_115074,0,0,0,True,True
245940,node_112035,0,0,0,True,True
134792,node_906053,1,1,1,True,True
140190,node_115079,0,0,0,True,True
372692,node_101027,0,0,0,True,True
10649,node_104058,0,0,0,True,True
234721,node_404065,0,0,0,True,True
199694,node_107058,0,0,0,True,True
104608,node_118086,0,0,0,True,True
106674,node_404046,1,1,0,True,False
177025,node_114051,0,0,0,True,True
88111,node_504088,0,0,0,True,True
183845,node_106026,0,0,0,True,True
178855,node_106054,0,0,0,True,True
59519,node_302009,0,0,0,True,True
139360,node_107049,0,0,0,True,True
186700,node_115003,0,0,0,True,True
140814,node_302080,1,1,0,True,False
352758,node_206092,0,0,0,True,True
307469,node_502043,0,0,0,True,True
114035,node_115094,0,0,0,True,True
364202,node_203028,0,0,0,True,True
28642,node_103090,0,0,0,True,True
249300,node_207065,0,0,0,True,True
189793,node_104014,0,0,0,True,True
289789,node_403043,0,0,0,True,True
96267,node_212061,0,0,0,True,True
232526,node_119093,0,0,0,True,True
310883,node_211069,0,0,0,True,True
271581,node_202038,0,0,0,True,True
228486,node_216090,0,0,0,True,True
147184,node_112031,0,0,0,True,True
10321,node_101030,0,0,0,True,True
300225,node_101028,0,0,0,True,True
159977,node_108032,0,0,0,True,True
365242,node_214041,0,0,0,True,True
371719,node_111054,0,0,0,True,True
371465,node_109000,0,0,0,True,True
178811,node_106010,0,0,0,True,True
306889,node_309039,0,0,0,True,True
37156,node_201093,0,0,0,True,True
68105,node_118013,0,0,0,True,True
66051,node_602015,0,0,0,True,True
300604,node_105008,0,0,0,True,True
104543,node_118019,0,0,0,True,True
183310,node_2201009,0,0,0,True,True
96167,node_211054,0,0,0,True,True
7789,node_102079,0,0,0,True,True
86247,node_214078,0,0,0,True,True
227338,node_204028,0,0,0,True,True
201407,node_205087,0,0,0,True,True
232498,node_119065,0,0,0,True,True
220034,node_206007,1,1,0,True,False
332497,node_107049,0,0,0,True,True
172272,node_2601005,0,0,0,True,True
89352,node_108035,0,0,0,True,True
241451,node_108030,0,0,0,True,True
306193,node_217083,0,0,0,True,True
52844,node_109049,0,0,0,True,True
315311,node_205004,0,0,0,True,True
53289,node_113094,0,0,0,True,True
259882,node_106045,0,0,0,True,True
24667,node_104014,0,0,0,True,True
318366,node_110095,0,0,0,True,True
315299,node_204092,0,0,0,True,True
365987,node_605023,0,0,0,True,True
167745,node_303037,0,0,0,True,True
338866,node_601009,1,1,1,True,True
73398,node_119079,0,0,0,True,True
46086,node_110012,0,0,0,True,True
257839,node_103098,0,0,0,True,True
195614,node_201092,0,0,0,True,True
313632,node_108025,0,0,0,True,True
256644,node_112009,0,0,0,True,True
78695,node_115077,0,0,0,True,True
129037,node_208045,0,0,0,True,True
130894,node_806033,1,1,1,True,True
200219,node_112083,1,1,0,True,False
23668,node_405039,0,0,0,True,True
19444,node_104015,0,0,0,True,True
96001,node_209079,0,0,0,True,True
73367,node_119048,1,1,0,True,False
294583,node_1204031,0,0,0,True,True
59047,node_207052,0,0,0,True,True
85540,node_207040,0,0,0,True,True
9147,node_103083,0,0,0,True,True
334315,node_104070,0,0,0,True,True
162245,node_213050,0,0,0,True,True
219801,node_203074,0,0,0,True,True
319690,node_102079,0,0,0,True,True
313422,node_106015,0,0,0,True,True
331191,node_805009,1,1,0,True,False
39808,node_111077,0,0,0,True,True
115100,node_105049,0,0,0,True,True
138847,node_102036,0,0,0,True,True
101480,node_211075,0,0,0,True,True
286134,node_306020,0,0,0,True,True
79997,node_208081,0,0,0,True,True
304633,node_201016,0,0,0,True,True
286789,node_704007,0,0,1,True,False
57516,node_111038,0,0,0,True,True
158657,node_409027,0,0,0,True,True
339833,node_103050,0,0,0,True,True
227282,node_203069,0,0,0,True,True
112594,node_101053,0,0,0,True,True
249320,node_207086,0,0,0,True,True
245017,node_102012,0,0,0,True,True
360636,node_108055,0,0,0,True,True
62543,node_112019,0,0,0,True,True
159321,node_101076,0,0,0,True,True
221601,node_308097,0,0,0,True,True
64462,node_213087,0,0,0,True,True
166763,node_206062,0,0,0,True,True
193762,node_101017,0,0,0,True,True
183187,node_1502088,0,0,0,True,True
217271,node_505090,1,1,0,True,False
125952,node_111098,0,1,0,False,True
202782,node_404050,1,1,0,True,False
298098,node_802046,0,0,0,True,True
65315,node_407046,0,0,0,True,True
245147,node_103042,0,0,0,True,True
119004,node_111069,0,0,0,True,True
143934,node_118065,0,0,0,True,True
245698,node_109093,0,0,0,True,True
107543,node_101083,0,0,0,True,True
166562,node_204060,0,0,0,True,True
130257,node_503017,1,1,0,True,False
137418,node_106000,0,0,0,True,True
43659,node_107025,0,0,0,True,True
220851,node_214099,0,0,0,True,True
94265,node_112039,0,0,0,True,True
318465,node_111094,0,0,0,True,True
297702,node_601028,0,0,0,True,True
57295,node_109017,1,1,0,True,False
291183,node_104057,0,0,0,True,True
302205,node_702069,1,1,1,True,True
28205,node_2602034,0,0,0,True,True
181813,node_119021,0,0,0,True,True
98854,node_104083,0,0,0,True,True
373614,node_110049,0,0,0,True,True
204426,node_112077,0,0,0,True,True
277672,node_202052,0,0,0,True,True
333370,node_116022,0,0,0,True,True
223602,node_108000,0,0,0,True,True
85164,node_203058,0,0,0,True,True
146995,node_110042,0,0,0,True,True
345389,node_804003,1,1,0,True,False
213102,node_107024,0,0,0,True,True
297652,node_505058,0,0,0,True,True
64909,node_309029,0,0,0,True,True
240199,node_503015,0,0,0,True,True
204234,node_110085,0,0,0,True,True
280001,node_114028,0,0,0,True,True
81641,node_307001,0,0,0,True,True
215991,node_216063,0,0,0,True,True
290502,node_803013,0,0,0,True,True
67522,node_112030,0,0,0,True,True
327735,node_116052,0,0,0,True,True
291219,node_104093,0,0,0,True,True
234603,node_402031,0,0,0,True,True
16178,node_106028,0,0,0,True,True
227134,node_202019,0,0,0,True,True
279920,node_113047,0,0,0,True,True
289107,node_205010,0,0,0,True,True
218666,node_112039,0,0,0,True,True
51808,node_111001,0,0,0,True,True
226803,node_118088,0,0,0,True,True
245961,node_112056,0,0,0,True,True
100098,node_117027,0,0,0,True,True
123775,node_110016,0,0,0,True,True
339032,node_606064,1,1,0,True,False
224124,node_113022,0,0,0,True,True
257188,node_117053,0,0,0,True,True
295110,node_105097,0,0,0,True,True
301152,node_2402034,0,0,0,True,True
65879,node_508079,0,0,0,True,True
9839,node_1002088,0,0,0,True,True
89077,node_105060,0,0,0,True,True
289276,node_207059,0,0,0,True,True
262820,node_115009,0,0,0,True,True
154916,node_116076,0,0,0,True,True
61930,node_106006,0,0,0,True,True
348610,node_108035,0,0,0,True,True
131218,node_104006,0,0,0,True,True
25938,node_306075,0,0,0,True,True
108894,node_105056,0,0,0,True,True
51443,node_107036,0,0,0,True,True
195891,node_102073,0,0,0,True,True
32271,node_114098,0,0,0,True,True
213312,node_109034,0,0,0,True,True
370367,node_1402005,1,1,0,True,False
52855,node_109060,0,0,0,True,True
286734,node_702020,0,0,0,True,True
249067,node_205030,0,0,0,True,True
167457,node_214054,0,0,0,True,True
16223,node_106076,0,0,0,True,True
328425,node_206023,0,0,0,True,True
99506,node_111035,0,0,0,True,True
217011,node_407070,0,0,0,True,True
246131,node_114026,0,0,0,True,True
270828,node_111052,0,0,0,True,True
117082,node_112035,0,0,0,True,True
291222,node_104096,0,0,0,True,True
275623,node_703077,1,1,1,True,True
316109,node_213044,0,0,0,True,True
59368,node_211076,0,0,0,True,True
338580,node_401058,1,1,0,True,False
123176,node_104017,0,0,0,True,True
345242,node_705013,1,1,0,True,False
289486,node_301032,0,0,0,True,True
142081,node_1003002,1,1,1,True,True
126102,node_113048,0,0,0,True,True
48682,node_101067,0,0,0,True,True
339271,node_802061,1,1,0,True,False
291250,node_105024,0,0,0,True,True
322386,node_702005,0,0,0,True,True
355049,node_116066,0,0,0,True,True
232859,node_203026,0,0,0,True,True
222261,node_502015,0,0,0,True,True
327179,node_110095,0,0,0,True,True
286394,node_502090,0,1,0,False,True
276163,node_106026,0,0,0,True,True
64531,node_302000,0,0,0,True,True
130411,node_602025,1,1,0,True,False
95273,node_202047,0,0,0,True,True
44602,node_116068,0,0,0,True,True
3919,node_206098,0,0,0,True,True
288889,node_202015,0,0,0,True,True
27815,node_701034,1,1,1,True,True
369595,node_111065,0,0,0,True,True
193583,node_113057,0,0,0,True,True
110207,node_118069,0,0,0,True,True
294287,node_1004064,0,0,0,True,True
337753,node_201051,0,0,0,True,True
193231,node_110005,0,0,0,True,True
364788,node_209042,0,0,0,True,True
209677,node_115074,0,0,0,True,True
131191,node_103079,0,0,0,True,True
10065,node_2201054,0,0,0,True,True
217938,node_105011,0,0,0,True,True
241403,node_107082,0,0,0,True,True
241776,node_111055,0,0,0,True,True
111699,node_111067,0,0,0,True,True
261630,node_103019,0,0,0,True,True
272163,node_107089,0,0,0,True,True
59055,node_207062,0,0,0,True,True
176366,node_106079,0,0,0,True,True
166931,node_208039,0,0,0,True,True
310832,node_211015,0,0,0,True,True
157687,node_309021,0,0,0,True,True
177422,node_103058,0,0,0,True,True
319612,node_102001,0,0,0,True,True
307334,node_404065,0,0,0,True,True
199675,node_107039,0,0,0,True,True
308540,node_107001,0,0,0,True,True
322225,node_205058,1,1,0,True,False
205104,node_119055,0,0,0,True,True
30986,node_102013,0,0,0,True,True
370659,node_2901029,1,1,0,True,False
201099,node_202071,0,0,0,True,True
67114,node_108022,0,0,0,True,True
14234,node_402064,0,0,0,True,True
365525,node_401089,0,0,0,True,True
287913,node_110016,0,0,0,True,True
109559,node_112021,0,0,0,True,True
80179,node_210067,0,0,0,True,True
